ObjectId,Join_Count,TARGET_FID,longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),xco2 (Moles Mole^{-1}),OBJECTID,County Name,State Name,STATE_FIPS,CNTY_FIPS,FIPS,Population (2017),Pop. per Sq. Mi.,POP2010,Population per Sq. Mi.,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,NO_FARMS12,AVE_SIZE12,CROP_ACR12,AVE_SALE12,SQMI,Shape_Leng,Shape__Area,Shape__Length,x,y
152,1,1200,-80.86379528,-80.9883069992:-80.7392835617,28.28322880,28.1594125337:28.4070450648,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2319,Osceola,Florida,12,097,12097,333980,221.90000000,268685,178.50000000,190641,30369,1452,7406,294,122146,27623,10900,131634,137051,17796,18815,20572,21442,18007,35301,39484,38876,28736,17613,8990,3053,35.60000000,34.40000000,36.80000000,90603,2.93000000,7601,8661,23209,24354,3608,10308,68547,3.30000000,128170,37567,58541,32062,365.00000000,1499.00000000,29700.00000000,297659.00000000,1505.11000000,3.41145679,5025147740.94531250,402224.41891133,-80.8637952801696,28.2832287990415
153,1,1201,-80.86379528,-80.9883069992:-80.7392835617,28.53086133,28.4070450648:28.654677596,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2352,Brevard,Florida,12,009,12009,578927,545.30000000,543376,511.90000000,450927,54799,2118,11349,514,43943,9299,14370,266242,277134,26809,28563,31269,34491,29335,54795,62148,90602,74652,57686,38925,14101,45.50000000,44.10000000,46.60000000,229692,2.33000000,29518,35809,37258,73627,5655,16565,148392,2.84000000,269864,40172,168841,60851,513.00000000,286.00000000,19337.00000000,89650.00000000,1061.59000000,10.32733280,3557703596.79296875,1239954.83945471,-80.8637952801696,28.5308613305037
154,1,1202,-80.86379528,-80.9883069992:-80.7392835617,28.77849386,28.654677596:28.9023101272,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00040275,2352,Brevard,Florida,12,009,12009,578927,545.30000000,543376,511.90000000,450927,54799,2118,11349,514,43943,9299,14370,266242,277134,26809,28563,31269,34491,29335,54795,62148,90602,74652,57686,38925,14101,45.50000000,44.10000000,46.60000000,229692,2.33000000,29518,35809,37258,73627,5655,16565,148392,2.84000000,269864,40172,168841,60851,513.00000000,286.00000000,19337.00000000,89650.00000000,1061.59000000,10.32733280,3557703596.79296875,1239954.83945471,-80.8637952801696,28.7784938615871
155,1,1232,-80.11672497,-80.2412366867:-79.9922132492,26.05453602,25.930719753:26.1783522842,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.1167249683368,26.0545360183292
156,1,1246,-80.61477184,-80.7392835617:-80.4902601242,25.31163843,25.1878221595:25.4354546907,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2309,Miami-Dade,Florida,12,086,12086,2702302,1365.30000000,2496435,1261.30000000,1841887,472976,5000,37669,675,1623859,79351,58877,1208364,1288071,149937,145253,152541,168514,176823,340467,372397,366617,271873,186976,119171,45866,38.10000000,36.80000000,39.40000000,867352,2.83000000,94284,109939,183583,196658,28662,95979,602911,3.33000000,989435,122083,483874,383478,2954.00000000,28.00000000,64904.00000000,204549.00000000,1979.22000000,9.77636793,6331400788.90820313,1151271.86780446,-80.6147718431914,25.311638425013
157,1,1247,-80.61477184,-80.7392835617:-80.4902601242,25.55927096,25.4354546907:25.6830872218,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2309,Miami-Dade,Florida,12,086,12086,2702302,1365.30000000,2496435,1261.30000000,1841887,472976,5000,37669,675,1623859,79351,58877,1208364,1288071,149937,145253,152541,168514,176823,340467,372397,366617,271873,186976,119171,45866,38.10000000,36.80000000,39.40000000,867352,2.83000000,94284,109939,183583,196658,28662,95979,602911,3.33000000,989435,122083,483874,383478,2954.00000000,28.00000000,64904.00000000,204549.00000000,1979.22000000,9.77636793,6331400788.90820313,1151271.86780446,-80.6147718431914,25.5592709565142
158,1,1248,-80.61477184,-80.7392835617:-80.4902601242,25.80690349,25.6830872218:25.930719753,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2309,Miami-Dade,Florida,12,086,12086,2702302,1365.30000000,2496435,1261.30000000,1841887,472976,5000,37669,675,1623859,79351,58877,1208364,1288071,149937,145253,152541,168514,176823,340467,372397,366617,271873,186976,119171,45866,38.10000000,36.80000000,39.40000000,867352,2.83000000,94284,109939,183583,196658,28662,95979,602911,3.33000000,989435,122083,483874,383478,2954.00000000,28.00000000,64904.00000000,204549.00000000,1979.22000000,9.77636793,6331400788.90820313,1151271.86780446,-80.6147718431914,25.8069034875714
159,1,1249,-80.61477184,-80.7392835617:-80.4902601242,26.05453602,25.930719753:26.1783522842,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.6147718431914,26.0545360183292
160,1,1250,-80.61477184,-80.7392835617:-80.4902601242,26.30216855,26.1783522842:26.4259848154,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.6147718431914,26.3021685501017
161,1,1251,-80.61477184,-80.7392835617:-80.4902601242,26.54980108,26.4259848154:26.6736173466,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.6147718431914,26.5498010810303
162,1,1252,-80.61477184,-80.7392835617:-80.4902601242,26.79743361,26.6736173466:26.9212498778,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.6147718431914,26.7974336122037
163,1,1253,-80.61477184,-80.7392835617:-80.4902601242,27.04506614,26.9212498778:27.1688824089,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2313,Martin,Florida,12,085,12085,156333,235.00000000,146318,219.90000000,127691,7842,840,1540,104,17881,5968,2333,72423,73895,6201,6896,7751,7805,6422,12436,15429,22181,21225,19475,14488,6009,49.70000000,48.00000000,51.40000000,63899,2.23000000,8227,11612,9316,22882,1345,3311,40148,2.75000000,78131,14232,49196,14703,587.00000000,237.00000000,43837.00000000,281862.00000000,665.31000000,2.65592433,2182025685.09375000,307335.27495192,-80.6147718431914,27.0450661432746
164,1,1254,-80.61477184,-80.7392835617:-80.4902601242,27.29269867,27.1688824089:27.4165149401,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2314,St. Lucie,Florida,12,111,12111,302601,523.40000000,277789,480.50000000,199336,53036,1123,4334,161,45995,12512,7287,135859,141930,16418,16964,17757,17656,14680,30110,34617,39265,34944,29395,19384,6599,42.40000000,41.30000000,43.50000000,108523,2.53000000,11380,14892,20300,35036,3195,9066,74963,2.99000000,137029,28506,80766,27757,406.00000000,481.00000000,66559.00000000,413975.00000000,578.14000000,2.92018876,1906298475.91601563,345637.08436659,-80.6147718431914,27.2926986745012
165,1,1255,-80.61477184,-80.7392835617:-80.4902601242,27.54033121,27.4165149401:27.6641474713,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2314,St. Lucie,Florida,12,111,12111,302601,523.40000000,277789,480.50000000,199336,53036,1123,4334,161,45995,12512,7287,135859,141930,16418,16964,17757,17656,14680,30110,34617,39265,34944,29395,19384,6599,42.40000000,41.30000000,43.50000000,108523,2.53000000,11380,14892,20300,35036,3195,9066,74963,2.99000000,137029,28506,80766,27757,406.00000000,481.00000000,66559.00000000,413975.00000000,578.14000000,2.92018876,1906298475.91601563,345637.08436659,-80.6147718431914,27.5403312055529
166,1,1256,-80.61477184,-80.7392835617:-80.4902601242,27.78796374,27.6641474713:27.9117800025,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00040051,2351,Indian River,Florida,12,061,12061,149718,290.10000000,138028,267.50000000,116346,12397,408,1666,51,15465,4909,2251,66748,71280,6508,7024,7463,8012,6037,12455,14215,18977,19833,18036,13790,5678,49.00000000,47.10000000,50.60000000,60176,2.26000000,6935,10974,8912,21541,1344,3716,38682,2.77000000,76346,16170,45026,15150,461.00000000,352.00000000,54783.00000000,314418.00000000,516.03000000,3.54511016,1711235443.05078125,419365.65599304,-80.6147718431914,27.7879637366943
167,1,1257,-80.61477184,-80.7392835617:-80.4902601242,28.03559627,27.9117800025:28.1594125337,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00040166,2352,Brevard,Florida,12,009,12009,578927,545.30000000,543376,511.90000000,450927,54799,2118,11349,514,43943,9299,14370,266242,277134,26809,28563,31269,34491,29335,54795,62148,90602,74652,57686,38925,14101,45.50000000,44.10000000,46.60000000,229692,2.33000000,29518,35809,37258,73627,5655,16565,148392,2.84000000,269864,40172,168841,60851,513.00000000,286.00000000,19337.00000000,89650.00000000,1061.59000000,10.32733280,3557703596.79296875,1239954.83945471,-80.6147718431914,28.0355962683452
168,1,1293,-80.36574841,-80.4902601242:-80.2412366867,25.55927096,25.4354546907:25.6830872218,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2309,Miami-Dade,Florida,12,086,12086,2702302,1365.30000000,2496435,1261.30000000,1841887,472976,5000,37669,675,1623859,79351,58877,1208364,1288071,149937,145253,152541,168514,176823,340467,372397,366617,271873,186976,119171,45866,38.10000000,36.80000000,39.40000000,867352,2.83000000,94284,109939,183583,196658,28662,95979,602911,3.33000000,989435,122083,483874,383478,2954.00000000,28.00000000,64904.00000000,204549.00000000,1979.22000000,9.77636793,6331400788.90820313,1151271.86780446,-80.365748405315,25.5592709565142
169,1,1294,-80.36574841,-80.4902601242:-80.2412366867,25.80690349,25.6830872218:25.930719753,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2309,Miami-Dade,Florida,12,086,12086,2702302,1365.30000000,2496435,1261.30000000,1841887,472976,5000,37669,675,1623859,79351,58877,1208364,1288071,149937,145253,152541,168514,176823,340467,372397,366617,271873,186976,119171,45866,38.10000000,36.80000000,39.40000000,867352,2.83000000,94284,109939,183583,196658,28662,95979,602911,3.33000000,989435,122083,483874,383478,2954.00000000,28.00000000,64904.00000000,204549.00000000,1979.22000000,9.77636793,6331400788.90820313,1151271.86780446,-80.365748405315,25.8069034875714
170,1,1295,-80.36574841,-80.4902601242:-80.2412366867,26.05453602,25.930719753:26.1783522842,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.365748405315,26.0545360183292
171,1,1296,-80.36574841,-80.4902601242:-80.2412366867,26.30216855,26.1783522842:26.4259848154,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.365748405315,26.3021685501017
172,1,1297,-80.36574841,-80.4902601242:-80.2412366867,26.54980108,26.4259848154:26.6736173466,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.365748405315,26.5498010810303
173,1,1298,-80.36574841,-80.4902601242:-80.2412366867,26.79743361,26.6736173466:26.9212498778,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.365748405315,26.7974336122037
174,1,1299,-80.36574841,-80.4902601242:-80.2412366867,27.04506614,26.9212498778:27.1688824089,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2313,Martin,Florida,12,085,12085,156333,235.00000000,146318,219.90000000,127691,7842,840,1540,104,17881,5968,2333,72423,73895,6201,6896,7751,7805,6422,12436,15429,22181,21225,19475,14488,6009,49.70000000,48.00000000,51.40000000,63899,2.23000000,8227,11612,9316,22882,1345,3311,40148,2.75000000,78131,14232,49196,14703,587.00000000,237.00000000,43837.00000000,281862.00000000,665.31000000,2.65592433,2182025685.09375000,307335.27495192,-80.365748405315,27.0450661432746
175,1,1300,-80.36574841,-80.4902601242:-80.2412366867,27.29269867,27.1688824089:27.4165149401,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00040179,2314,St. Lucie,Florida,12,111,12111,302601,523.40000000,277789,480.50000000,199336,53036,1123,4334,161,45995,12512,7287,135859,141930,16418,16964,17757,17656,14680,30110,34617,39265,34944,29395,19384,6599,42.40000000,41.30000000,43.50000000,108523,2.53000000,11380,14892,20300,35036,3195,9066,74963,2.99000000,137029,28506,80766,27757,406.00000000,481.00000000,66559.00000000,413975.00000000,578.14000000,2.92018876,1906298475.91601563,345637.08436659,-80.365748405315,27.2926986745012
176,1,1301,-80.36574841,-80.4902601242:-80.2412366867,27.54033121,27.4165149401:27.6641474713,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2314,St. Lucie,Florida,12,111,12111,302601,523.40000000,277789,480.50000000,199336,53036,1123,4334,161,45995,12512,7287,135859,141930,16418,16964,17757,17656,14680,30110,34617,39265,34944,29395,19384,6599,42.40000000,41.30000000,43.50000000,108523,2.53000000,11380,14892,20300,35036,3195,9066,74963,2.99000000,137029,28506,80766,27757,406.00000000,481.00000000,66559.00000000,413975.00000000,578.14000000,2.92018876,1906298475.91601563,345637.08436659,-80.365748405315,27.5403312055529
177,1,1337,-80.11672497,-80.2412366867:-79.9922132492,26.30216855,26.1783522842:26.4259848154,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2310,Broward,Florida,12,011,12011,1883555,1538.20000000,1748066,1427.50000000,1102231,467519,5065,56795,911,438247,64694,50851,846571,901495,103256,104071,112207,114200,104783,224479,251425,277040,207181,125353,82545,41526,39.60000000,38.40000000,40.70000000,686047,2.52000000,88038,109501,134277,159340,18672,65560,434488,3.14000000,810388,124341,456732,229315,615.00000000,24.00000000,4292.00000000,77100.00000000,1224.55000000,2.36112156,3952633066.09570313,272741.63025399,-80.1167249683368,26.3021685501017
178,1,1342,-80.11672497,-80.2412366867:-79.9922132492,26.54980108,26.4259848154:26.6736173466,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.1167249683368,26.5498010810303
179,1,1445,-80.11672497,-80.2412366867:-79.9922132492,26.79743361,26.6736173466:26.9212498778,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2311,Palm Beach,Florida,12,099,12099,1441728,650.70000000,1320134,595.80000000,970121,228690,6043,31100,770,250823,53138,30272,638888,681246,70852,72847,76917,79570,74105,146694,165576,188126,160292,130427,105523,49205,43.50000000,41.70000000,45.20000000,544227,2.39000000,64684,99196,92419,159450,13567,39701,340709,2.97000000,664594,120367,388493,155734,1409.00000000,365.00000000,440747.00000000,709041.00000000,2215.76000000,4.10004481,7213020986.91992188,484558.60657884,-80.1167249683368,26.7974336122037
180,1,1449,-80.11672497,-80.2412366867:-79.9922132492,27.04506614,26.9212498778:27.1688824089,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2313,Martin,Florida,12,085,12085,156333,235.00000000,146318,219.90000000,127691,7842,840,1540,104,17881,5968,2333,72423,73895,6201,6896,7751,7805,6422,12436,15429,22181,21225,19475,14488,6009,49.70000000,48.00000000,51.40000000,63899,2.23000000,8227,11612,9316,22882,1345,3311,40148,2.75000000,78131,14232,49196,14703,587.00000000,237.00000000,43837.00000000,281862.00000000,665.31000000,2.65592433,2182025685.09375000,307335.27495192,-80.1167249683368,27.0450661432746
181,1,1463,-82.35793591,-82.4824476242:-82.2334241867,27.04506614,26.9212498778:27.1688824089,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2302,Sarasota,Florida,12,115,12115,414899,716.30000000,379448,655.10000000,342090,17815,945,4903,134,30033,7556,6005,181041,198407,14624,15902,17814,18363,15253,31182,38116,51632,58335,58323,41878,18026,52.50000000,50.80000000,54.10000000,175746,2.13000000,21399,34995,20921,64814,3297,8931,106952,2.64000000,228413,52667,131759,43987,283.00000000,283.00000000,4670.00000000,88457.00000000,579.23000000,4.08643993,1903296683.08203125,482804.48328429,-82.3579359056319,27.0450661432746
182,1,1469,-82.35793591,-82.4824476242:-82.2334241867,27.29269867,27.1688824089:27.4165149401,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2302,Sarasota,Florida,12,115,12115,414899,716.30000000,379448,655.10000000,342090,17815,945,4903,134,30033,7556,6005,181041,198407,14624,15902,17814,18363,15253,31182,38116,51632,58335,58323,41878,18026,52.50000000,50.80000000,54.10000000,175746,2.13000000,21399,34995,20921,64814,3297,8931,106952,2.64000000,228413,52667,131759,43987,283.00000000,283.00000000,4670.00000000,88457.00000000,579.23000000,4.08643993,1903296683.08203125,482804.48328429,-82.3579359056319,27.2926986745012
183,1,1475,-82.35793591,-82.4824476242:-82.2334241867,27.54033121,27.4165149401:27.6641474713,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2304,Manatee,Florida,12,081,12081,376566,500.40000000,322833,429.00000000,264322,28230,1044,5275,218,47955,17260,6484,156115,166718,18322,18136,18527,18100,16031,32753,36727,44048,45080,38985,26196,9928,45.60000000,44.20000000,47.00000000,135729,2.34000000,15696,22946,21272,46506,3363,9550,88149,2.85000000,172690,36961,96818,38911,689.00000000,271.00000000,70380.00000000,433160.00000000,752.48000000,6.60205696,2485380281.66601563,774461.26312066,-82.3579359056319,27.5403312055529
184,1,1566,-82.35793591,-82.4824476242:-82.2334241867,27.78796374,27.6641474713:27.9117800025,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2317,Hillsborough,Florida,12,057,12057,1382695,1288.10000000,1229226,1145.10000000,876137,205073,4779,42076,925,306635,61554,38682,599084,630142,80459,79737,82835,88167,91853,173877,174342,178058,134661,79772,46900,18565,36.00000000,35.10000000,37.00000000,474030,2.55000000,58180,70370,95631,114110,14457,46780,304864,3.11000000,536092,62062,288819,185211,2466.00000000,87.00000000,75764.00000000,153316.00000000,1073.47000000,6.64655011,3575258034.88671875,780915.85301325,-82.3579359056319,27.7879637366943
185,1,1572,-82.35793591,-82.4824476242:-82.2334241867,28.03559627,27.9117800025:28.1594125337,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2317,Hillsborough,Florida,12,057,12057,1382695,1288.10000000,1229226,1145.10000000,876137,205073,4779,42076,925,306635,61554,38682,599084,630142,80459,79737,82835,88167,91853,173877,174342,178058,134661,79772,46900,18565,36.00000000,35.10000000,37.00000000,474030,2.55000000,58180,70370,95631,114110,14457,46780,304864,3.11000000,536092,62062,288819,185211,2466.00000000,87.00000000,75764.00000000,153316.00000000,1073.47000000,6.64655011,3575258034.88671875,780915.85301325,-82.3579359056319,28.0355962683452
186,1,1577,-82.35793591,-82.4824476242:-82.2334241867,28.28322880,28.1594125337:28.4070450648,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2318,Pasco,Florida,12,101,12101,512082,669.30000000,464697,607.40000000,409784,20700,1646,9796,270,54536,12054,10447,225886,238811,25664,27278,28407,27637,22191,49207,60711,66594,60763,50870,32822,12553,43.60000000,42.40000000,44.80000000,189612,2.42000000,21081,28672,35180,61736,5224,13202,127079,2.90000000,228928,39316,146239,43373,1065.00000000,161.00000000,24708.00000000,69351.00000000,765.07000000,3.12889393,2566015732.44335938,364094.26813071,-82.3579359056319,28.2832287990415
187,1,1581,-82.35793591,-82.4824476242:-82.2334241867,28.53086133,28.4070450648:28.654677596,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2321,Hernando,Florida,12,053,12053,182273,372.60000000,172778,353.20000000,154598,8816,613,1859,74,17796,3318,3500,82534,90244,8504,9240,10095,9957,7823,15359,19093,23713,24471,23233,15780,5510,47.70000000,46.60000000,48.70000000,71745,2.38000000,7345,10890,11356,26635,1804,5039,49313,2.82000000,84504,12759,57774,13971,799.00000000,78.00000000,15457.00000000,35491.00000000,489.18000000,4.06333678,1648179545.53320313,474406.33689878,-82.3579359056319,28.5308613305037
188,1,1662,-82.35793591,-82.4824476242:-82.2334241867,28.77849386,28.654677596:28.9023101272,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00040072,2322,Citrus,Florida,12,017,12017,144825,229.30000000,141236,223.60000000,131350,3987,482,1996,38,6584,1106,2277,68359,72877,5537,5724,6602,7195,5357,9865,13079,19335,23501,24597,15166,5278,54.00000000,53.00000000,54.80000000,63304,2.20000000,7534,10375,7400,25674,1478,3393,41368,2.63000000,78026,14722,52100,11204,559.00000000,73.00000000,7259.00000000,25190.00000000,631.51000000,9.70646385,2139786161.96093750,1146041.46991926,-82.3579359056319,28.7784938615871
189,1,1666,-82.35793591,-82.4824476242:-82.2334241867,29.02612639,28.9023101272:29.1499426584,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039865,2324,Marion,Florida,12,083,12083,350915,211.00000000,331298,199.20000000,268284,40828,1309,4407,144,36137,9512,6814,158993,172305,17112,17413,18029,19033,16336,31810,35855,44391,46001,47094,28822,9402,47.30000000,45.90000000,48.60000000,137726,2.35000000,14876,21873,19921,50137,3488,10412,92554,2.80000000,164050,26324,105075,32651,3870.00000000,83.00000000,69750.00000000,48624.00000000,1662.75000000,3.40145914,5672866755.15625000,402715.74911508,-82.3579359056319,29.026126392505
190,1,1667,-82.35793591,-82.4824476242:-82.2334241867,29.27375892,29.1499426584:29.3975751896,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039729,2324,Marion,Florida,12,083,12083,350915,211.00000000,331298,199.20000000,268284,40828,1309,4407,144,36137,9512,6814,158993,172305,17112,17413,18029,19033,16336,31810,35855,44391,46001,47094,28822,9402,47.30000000,45.90000000,48.60000000,137726,2.35000000,14876,21873,19921,50137,3488,10412,92554,2.80000000,164050,26324,105075,32651,3870.00000000,83.00000000,69750.00000000,48624.00000000,1662.75000000,3.40145914,5672866755.15625000,402715.74911508,-82.3579359056319,29.2737589242642
